ID,Name,isshow,ItemMainType,ItemSubType,EquipmentSlot,WeaponType,WeaponEntityId,NeedMoney,Price,Level,Icon,Quality,Profession,Rank,MaxCount,From,AddValue,Desc,,skillID,GloAction,Durability,HpMax,MpMax,HpCurr,MpCurr,Attack,Defense,Agile,Spirit,Reply,Hit,Dodge,Crit,counterpunch,Magicattack,Magicdefense,NoSleep,NoPetrifaction,NoDrunk,NoChaos,NoForget,Wind,Land,Water,Fire,PT_SneakAttack,Poison,RaceType,InfluenceSkill,Coefficient,EmployeeId,CanUse,AttackAction,Title,Weapon_D,Weapon_P,Armor_D,Armor_P,AcquiringWay,ArtifactExp
5161,低级金矿采集许可证,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,1,1,ICON_caiji_caikuang_03_xukezheng_1.1.0.0,QC_Blue,,,1,,,使用后可以获得低级金矿采集资格,,,"caiji_zigezheng_3(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5162,高级金矿采集许可证,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,1,1,ICON_caiji_caikuang_03_GJxukezheng_1.1.0.0,QC_Purple,,,1,,,使用后可以获得高级金矿采集资格,,,"caiji_GJzigezheng_3(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5163,低级茱萸木采集许可证,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,1,1,ICON_caiji_caikuang_04_xukezheng_1.1.0.0,QC_Blue,,,1,,,使用后可以获得低级茱萸木采集资格,,,"caiji_zigezheng_4(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5164,高级茱萸木采集许可证,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,1,1,ICON_caiji_caikuang_04_GJxukezheng_1.1.0.0,QC_Purple,,,1,,,使用后可以获得高级茱萸木采集资格,,,"caiji_GJzigezheng_4(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5165,低级铁杉木采集许可证,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,1,1,ICON_caiji_caikuang_05_xukezheng_1.1.0.0,QC_Blue,,,1,,,使用后可以获得低级铁杉木采集资格,,,"caiji_zigezheng_5(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5166,高级铁杉木采集许可证,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,1,1,ICON_caiji_caikuang_05_GJxukezheng_1.1.0.0,QC_Purple,,,1,,,使用后可以获得高级铁杉木采集资格,,,"caiji_GJzigezheng_5(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5167,低级琵琶木采集许可证,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,1,1,ICON_caiji_caikuang_06_xukezheng_1.1.0.0,QC_Blue,,,1,,,使用后可以获得低级琵琶木采集资格,,,"caiji_zigezheng_6(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5168,高级琵琶木采集许可证,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,1,1,ICON_caiji_caikuang_06_GJxukezheng_1.1.0.0,QC_Purple,,,1,,,使用后可以获得高级琵琶木采集资格,,,"caiji_GJzigezheng_6(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5169,低级棉采集许可证,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,1,1,ICON_caiji_caikuang_07_xukezheng_1.1.0.0,QC_Blue,,,1,,,使用后可以获得低级棉采集资格,,,"caiji_zigezheng_7(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5170,高级棉采集许可证,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,1,1,ICON_caiji_caikuang_07_GJxukezheng_1.1.0.0,QC_Purple,,,1,,,使用后可以获得高级棉采集资格,,,"caiji_GJzigezheng_7(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5171,低级细线采集许可证,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,1,1,ICON_caiji_caikuang_08_xukezheng_1.1.0.0,QC_Blue,,,1,,,使用后可以获得低级细线采集资格,,,"caiji_zigezheng_8(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5172,高级细线采集许可证,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,1,1,ICON_caiji_caikuang_08_GJxukezheng_1.1.0.0,QC_Purple,,,1,,,使用后可以获得高级细线采集资格,,,"caiji_GJzigezheng_8(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5173,低级绢布采集许可证,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,1,1,ICON_caiji_caikuang_09_xukezheng_1.1.0.0,QC_Blue,,,1,,,使用后可以获得低级绢布采集资格,,,"caiji_zigezheng_9(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5174,高级绢布采集许可证,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,1,1,ICON_caiji_caikuang_09_GJxukezheng_1.1.0.0,QC_Purple,,,1,,,使用后可以获得高级绢布采集资格,,,"caiji_GJzigezheng_9(RECEIVER, ARG0)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5175,格斗剑配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,100,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作格斗剑,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5176,长锷剑配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,110,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作长锷剑,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5177,黑作太刀配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,120,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作黑作太刀,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5178,猪牙剑配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,130,6,ICON_duanzao_duanzao_02_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作猪牙剑,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5179,双刃阔剑配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,140,6,ICON_duanzao_duanzao_02_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作双刃阔剑,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5180,巨剑配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,150,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作巨剑,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5181,长军刀配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,160,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作长军刀,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5182,水龙之剑配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,170,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作水龙之剑,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5198,钩爪斧配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,100,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作钩爪斧,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5199,阔刃斧配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,110,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作阔刃斧,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5200,钻保雷格之斧配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,120,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作钻保雷格之斧,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5201,弯月大战斧配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,130,6,ICON_duanzao_duanzao_02_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作弯月大战斧,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5202,大型阔刃斧配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,140,6,ICON_duanzao_duanzao_02_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作大型阔刃斧,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5203,大型双刃斧配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,150,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作大型双刃斧,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5204,超大皇帝斧配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,160,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作超大皇帝斧,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5205,水龙之斧配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,170,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作水龙之斧,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5221,护卫枪配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,100,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作护卫枪,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5222,骑士枪配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,110,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作骑士枪,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5223,偃月枪配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,120,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作偃月枪,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5224,大砍枪配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,130,6,ICON_duanzao_duanzao_02_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作大砍枪,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5225,长尖枪配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,140,6,ICON_duanzao_duanzao_02_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作长尖枪,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5226,蝎枪配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,150,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作蝎枪,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5227,双刃枪配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,160,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作双刃枪,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5228,水龙之枪配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,170,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作水龙之枪,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5244,杀手长弓配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,100,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作杀手长弓,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5245,冲击弓配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,110,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作冲击弓,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5246,米斯特丁之弓配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,120,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作米斯特丁之弓,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5247,巨弓配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,130,6,ICON_duanzao_duanzao_02_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作巨弓,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5248,长格斗弓配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,140,6,ICON_duanzao_duanzao_02_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作长格斗弓,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5249,破邪长弓配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,150,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作破邪长弓,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5250,月光长弓配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,160,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作月光长弓,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5251,水龙之弓配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,170,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作水龙之弓,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5267,琥珀杖配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,100,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作琥珀杖,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5268,琥珀权杖配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,110,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作琥珀权杖,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5269,魔晶之杖配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,120,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作魔晶之杖,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5270,元素之杖配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,130,6,ICON_duanzao_duanzao_02_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作元素之杖,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5271,神圣之杖配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,140,6,ICON_duanzao_duanzao_02_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作神圣之杖,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5272,怒音之杖配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,150,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作怒音之杖,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5273,隐者之杖配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,160,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作隐者之杖,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5274,水龙之杖配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,170,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作水龙之杖,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5290,球锷小刀配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,100,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作球锷小刀,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5291,双刃小刀配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,110,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作双刃小刀,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5292,忍者飞镖配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,120,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作忍者飞镖,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5293,阔刃小刀配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,130,6,ICON_duanzao_duanzao_02_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作阔刃小刀,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5294,触角小刀配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,140,6,ICON_duanzao_duanzao_02_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作触角小刀,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5295,汉拉提小刀配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,150,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作汉拉提小刀,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5296,凶杀刀配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,160,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作凶杀刀,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5297,水龙小刀配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,170,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作水龙小刀,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5336,开放式头盔配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,100,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作开放式头盔,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5337,葛理克头盔配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,110,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作葛理克头盔,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5338,格奥尔古之盔配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,120,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作格奥尔古之盔,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5339,巴比克头盔配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,130,6,ICON_duanzao_duanzao_02_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作巴比克头盔,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5340,利刃头盔配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,140,6,ICON_duanzao_duanzao_02_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作利刃头盔,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5341,骑士头盔配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,150,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作骑士头盔,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5342,钢制头盔配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,160,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作钢制头盔,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5343,水龙之盔配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,170,7,ICON_duanzao_duanzao_03_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作水龙之盔,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5359,蓝徽章之帽配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,100,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作蓝徽章之帽,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
5360,高级帽子配方,0,IMT_Consumables,IST_Consumables,ES_None,WT_None,,,110,5,ICON_duanzao_duanzao_01_peifang_1.1.0.0,QC_Blue,,,1,,,使用后学会制作高级帽子,,,"duanzao_1(RECEIVER, ARG0, ARG1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IUF_Scene,WAT_None,,,,,,世界掉落,
