ID,Level,LevelExp,AssetsID,MonsterID,NpcID,Name,Desc,Icon,DefalutSkill,Race,RaceIcon,PT_HpMax,PT_MpMax,PT_Attack,PT_Defense,PT_Agile,PT_Spirit,PT_Reply,PT_Magicattack,PT_Magicdefense,PT_Hit,PT_Dodge,PT_Crit,PT_counterpunch,PT_NoSleep,PT_NoPetrifaction,PT_NoDrunk,PT_NoChaos,PT_NoForget,PT_NoPoison,AI_class,Fire,Water,Ground,Wind
2,64,98400,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,3980,1095,1025,806,1320,166,226,194,130,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,65,105500,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4040,1110,1040,818,1340,168,228,197,132,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,66,112600,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4100,1125,1055,830,1360,170,230,200,134,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,67,119700,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4160,1140,1070,842,1380,172,232,203,136,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,68,126800,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4220,1155,1085,854,1400,174,234,206,138,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,69,133900,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4280,1170,1100,866,1420,176,236,209,140,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,70,150000,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4340,1185,1115,878,1440,178,238,212,142,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,71,166100,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4400,1200,1130,890,1460,180,240,215,144,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,72,182200,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4460,1215,1145,902,1480,182,242,218,146,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,73,198300,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4520,1230,1160,914,1500,184,244,221,148,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,74,214400,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4580,1245,1175,926,1520,186,246,224,150,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,75,230500,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4640,1260,1190,938,1540,188,248,227,152,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,76,246600,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4700,1275,1205,950,1560,190,250,230,154,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,77,262700,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4760,1290,1220,962,1580,192,252,233,156,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,78,278800,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4820,1305,1235,974,1600,194,254,236,158,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,79,294900,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4880,1320,1250,986,1620,196,256,239,160,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,80,350000,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,4940,1335,1265,998,1640,198,258,242,162,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,81,405100,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5000,1350,1280,1010,1660,200,260,245,164,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,82,460200,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5060,1365,1295,1022,1680,202,262,248,166,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,83,515300,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5120,1380,1310,1034,1700,204,264,251,168,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,84,570400,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5180,1395,1325,1046,1720,206,266,254,170,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,85,625500,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5240,1410,1340,1058,1740,208,268,257,172,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,86,680600,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5300,1425,1355,1070,1760,210,270,260,174,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,87,735700,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5360,1440,1370,1082,1780,212,272,263,176,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,88,790800,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5420,1455,1385,1094,1800,214,274,266,178,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,89,845900,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5480,1470,1400,1106,1820,216,276,269,180,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,90,1000000,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5540,1485,1415,1118,1840,218,278,272,182,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,91,1154100,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5600,1500,1430,1130,1860,220,280,275,184,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,92,1308200,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5660,1515,1445,1142,1880,222,282,278,186,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,93,1462300,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5720,1530,1460,1154,1900,224,284,281,188,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,94,1616400,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5780,1545,1475,1166,1920,226,286,284,190,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,95,1770500,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5840,1560,1490,1178,1940,228,288,287,192,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,96,1924600,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5900,1575,1505,1190,1960,230,290,290,194,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,97,2078700,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,5960,1590,1520,1202,1980,232,292,293,196,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,98,2232800,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,6020,1605,1535,1214,2000,234,294,296,198,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,99,2386900,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,6080,1620,1550,1226,2020,236,296,299,200,0,0,0,0,0,0,0,0,0,0,1,10,,,
2,100,3000000,325,80002,"60004,60005;60006,60007",火之守护兽,诞生于熔岩中的守护兽,santoulong1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,6140,1635,1565,1238,2040,238,298,302,202,0,0,0,0,0,0,0,0,0,0,1,10,,,
3,1,500,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,200,150,80,50,60,40,100,5,4,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,2,550,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,260,165,95,62,80,42,102,8,6,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,3,600,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,320,180,110,74,100,44,104,11,8,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,4,650,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,380,195,125,86,120,46,106,14,10,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,5,700,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,440,210,140,98,140,48,108,17,12,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,6,750,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,500,225,155,110,160,50,110,20,14,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,7,800,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,560,240,170,122,180,52,112,23,16,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,8,850,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,620,255,185,134,200,54,114,26,18,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,9,900,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,680,270,200,146,220,56,116,29,20,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,10,1000,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,740,285,215,158,240,58,118,32,22,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,11,1100,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,800,300,230,170,260,60,120,35,24,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,12,1200,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,860,315,245,182,280,62,122,38,26,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,13,1300,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,920,330,260,194,300,64,124,41,28,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,14,1400,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,980,345,275,206,320,66,126,44,30,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,15,1500,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1040,360,290,218,340,68,128,47,32,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,16,1600,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1100,375,305,230,360,70,130,50,34,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,17,1700,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1160,390,320,242,380,72,132,53,36,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,18,1800,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1220,405,335,254,400,74,134,56,38,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,19,1900,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1280,420,350,266,420,76,136,59,40,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,20,2200,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1340,435,365,278,440,78,138,62,42,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,21,2500,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1400,450,380,290,460,80,140,65,44,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,22,2800,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1460,465,395,302,480,82,142,68,46,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,23,3100,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1520,480,410,314,500,84,144,71,48,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,24,3400,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1580,495,425,326,520,86,146,74,50,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,25,3700,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1640,510,440,338,540,88,148,77,52,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,26,4000,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1700,525,455,350,560,90,150,80,54,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,27,4300,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1760,540,470,362,580,92,152,83,56,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,28,4600,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1820,555,485,374,600,94,154,86,58,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,29,4900,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1880,570,500,386,620,96,156,89,60,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,30,5500,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,1940,585,515,398,640,98,158,92,62,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,31,6100,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2000,600,530,410,660,100,160,95,64,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,32,6700,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2060,615,545,422,680,102,162,98,66,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,33,7300,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2120,630,560,434,700,104,164,101,68,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,34,7900,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2180,645,575,446,720,106,166,104,70,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,35,8500,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2240,660,590,458,740,108,168,107,72,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,36,9100,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2300,675,605,470,760,110,170,110,74,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,37,9700,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2360,690,620,482,780,112,172,113,76,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,38,10300,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2420,705,635,494,800,114,174,116,78,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,39,10900,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2480,720,650,506,820,116,176,119,80,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,40,13000,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2540,735,665,518,840,118,178,122,82,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,41,15100,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2600,750,680,530,860,120,180,125,84,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,42,17200,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2660,765,695,542,880,122,182,128,86,0,0,0,0,0,0,0,0,0,0,1,,10,,
3,43,19300,299,80003,"60008,60009;60010,60011",水之守护兽,诞生于海洋中的守护兽,dujiaoshou-1_icon,1:1;2:1;2291:10;2081:4;2091:4;2101:4;2111:4;2121:10;2511:4;2501:4,RT_Dragon,cw_shuxing5,2720,780,710,554,900,124,184,131,88,0,0,0,0,0,0,0,0,0,0,1,,10,,
