DropID,text,exp,money,diamond,item-1,item-num-1,pro-type-1,probability-1,item-2,item-num-2,pro-type-2,probability-2,item-3,item-num-3,pro-type-3,probability-3,item-4,item-num-4,pro-type-4,probability-4,item-5,item-num-5,pro-type-5,probability-5,item-6,item-num-6,pro-type-6,probability-6
140436,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140437,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140438,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140439,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140440,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140441,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140442,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140443,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140444,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140445,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140446,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140447,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140448,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140449,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140450,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140451,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140452,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140453,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140454,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140455,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140456,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140457,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140458,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140459,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140460,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140461,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140462,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140463,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140464,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140465,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140466,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140467,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140468,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140469,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140470,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140471,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140472,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140473,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140474,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140475,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140476,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140477,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140478,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140479,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140480,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140481,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140482,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140483,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140484,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140485,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140486,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140487,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140488,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140489,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140490,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140491,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140492,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140493,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140494,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140495,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140496,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140497,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140498,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140499,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140500,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140501,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140502,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140503,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140504,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140505,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140506,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140507,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140508,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140509,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140510,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140511,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140512,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140513,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140514,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140515,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140516,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140517,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140518,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140519,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140520,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140521,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140522,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140523,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140524,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140525,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140526,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140527,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140528,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140529,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140530,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140531,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140532,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140533,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140534,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140535,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140536,通缉任务,1800,0,,3006,1,1,50,3106,1,1,50,3406,1,1,50,,,,,,,,,,,,
140537,通缉任务,1800,0,,3006,1,1,50,3106,1,1,50,3406,1,1,50,,,,,,,,,,,,
140538,通缉任务,1800,0,,3006,1,1,50,3106,1,1,50,3406,1,1,50,,,,,,,,,,,,
140539,通缉任务,1800,0,,3006,1,1,50,3106,1,1,50,3406,1,1,50,,,,,,,,,,,,
140540,通缉任务,1800,0,,3006,1,1,50,3106,1,1,50,3406,1,1,50,,,,,,,,,,,,
140541,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140542,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140543,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140544,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140545,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140546,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140547,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140548,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140549,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140550,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140551,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140552,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140553,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140554,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140555,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140556,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140557,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140558,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140559,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140560,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140561,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140562,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140563,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140564,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140565,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140566,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140567,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140568,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140569,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140570,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140571,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140572,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140573,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140574,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140575,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140576,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140577,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140578,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140579,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140580,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140581,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140582,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140583,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140584,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140585,通缉任务,340,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140586,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140587,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140588,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140589,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140590,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140591,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140592,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140593,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140594,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140595,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140596,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140597,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140598,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140599,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140600,通缉任务,480,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140601,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140602,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140603,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140604,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140605,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140606,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140607,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140608,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140609,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140610,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140611,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140612,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140613,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140614,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140615,通缉任务,650,0,,3003,1,1,200,3103,1,1,200,3403,1,1,200,,,,,,,,,,,,
140616,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140617,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140618,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140619,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140620,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140621,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140622,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140623,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140624,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140625,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140626,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140627,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140628,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140629,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140630,通缉任务,860,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140631,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140632,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140633,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140634,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140635,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140636,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140637,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140638,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140639,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140640,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140641,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140642,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140643,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140644,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140645,通缉任务,1120,0,,3004,1,1,100,3104,1,1,100,3404,1,1,100,,,,,,,,,,,,
140646,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140647,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140648,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140649,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140650,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140651,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140652,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140653,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140654,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140655,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140656,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140657,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140658,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140659,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140660,通缉任务,1430,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140661,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140662,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140663,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140664,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140665,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140666,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140667,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140668,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140669,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140670,通缉任务,1800,0,,3005,1,1,100,3105,1,1,100,3405,1,1,100,,,,,,,,,,,,
140671,通缉任务,1800,0,,3006,1,1,50,3106,1,1,50,3406,1,1,50,,,,,,,,,,,,
140672,通缉任务,1800,0,,3006,1,1,50,3106,1,1,50,3406,1,1,50,,,,,,,,,,,,
140673,通缉任务,1800,0,,3006,1,1,50,3106,1,1,50,3406,1,1,50,,,,,,,,,,,,
140674,通缉任务,1800,0,,3006,1,1,50,3106,1,1,50,3406,1,1,50,,,,,,,,,,,,
140675,通缉任务,1800,0,,3006,1,1,50,3106,1,1,50,3406,1,1,50,,,,,,,,,,,,
140676,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140677,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140678,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140679,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140680,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140681,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140682,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140683,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140684,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140685,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140686,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140687,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140688,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140689,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140690,通缉任务,150,0,,3001,1,1,500,3101,1,1,500,3401,1,1,500,,,,,,,,,,,,
140691,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140692,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140693,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
140694,通缉任务,230,0,,3002,1,1,300,3102,1,1,300,3402,1,1,300,,,,,,,,,,,,
